number_chromosome,genomic_position_start,genomic_position_end,cyto_location,computed_cyto_location,mim_number,gene_symbols,gene_name,approved_symbol,entrez_gene_id,ensembl_gene_id,comments,phenotypes,mouse_gene_symbol_id
17,40062192,40093866,17q11.2,17q21.1,190120,"THRA, ERBA1, THRA1, CHNG6","Thyroid hormone receptor, alpha (oncogene ERBA1)",THRA,7067,ENSG00000126351,NA,"Hypothyroidism, congenital, nongoitrous, 6, 614450 (3), Autosomal dominant",Thra (MGI:98742)
17,40092792,40100588,17q11.2,17q21.1,602408,"NR1D1, THRAL, EAR1","Nuclear receptor 1, subfamily D, member 1 (thyroid hormone receptor, alpha-1-like)",NR1D1,9572,ENSG00000126368,NA,NA,Nr1d1 (MGI:2444210)
17,40121970,40136916,17q21.1,17q21.1,614801,MSL1,"Male-specific lethal 1, Drosophila, homolog of",MSL1,339287,ENSG00000188895,NA,NA,Msl1 (MGI:1921276)
17,40140505,40172171,17q12-q21.3,17q21.1,606504,"MLN51, CASC3",MLN51 gene,CASC3,22794,ENSG00000108349,NA,NA,Casc3 (MGI:2179723)
17,40200000,42800000,17q21.2,NA,612380,IBD22,Inflammatory bowel disease 22,NA,100240732,NA,associated with rs744166,"{Inflammatory bowel disease 22}, 612380 (2)",NA
17,40219303,40284135,17q21.2,17q21.2,609692,"WIRE, WICH",WASP-interacting protein-related protein,WIPF2,147179,ENSG00000171475,NA,NA,Wipf2 (MGI:1924462)
17,40287877,40304656,17q21.2,17q21.2,602627,"CDC6, CDC18L, MGORS5","Cell division cycle 6, S. cerevisiae, homolog of",CDC6,990,ENSG00000094804,mutation identified in 1 MGORS5 patient,"?Meier-Gorlin syndrome 5, 613805 (3), Autosomal recessive",Cdc6 (MGI:1345150)
17,40309179,40357642,17q21.1,17q21.2,180240,RARA,"Retinoic acid receptor, alpha polypeptide",RARA,5914,ENSG00000131759,fused with MYL in APL,"Leukemia, acute promyelocytic, 612376 (1)",Rara (MGI:97856)
17,40360651,40364736,17q21.1,17q21.2,607425,"GJD3, GJC1, CX31.9","Gap junction protein, delta-3 (31.9kD)",GJD3,125111,ENSG00000183153,NA,NA,Gjd3 (MGI:2384150)
17,40388524,40417901,17q21-q22,17q21.2,126430,"TOP2A, TOP2","Topoisomerase (DNA) II, alpha, 170kD",TOP2A,7153,ENSG00000131747,NA,"DNA topoisomerase II, resistance to inhibition of, by amsacrine (3)",Top2a (MGI:98790)
17,40443449,40457724,17q12-q21,17q21.2,146733,IGFBP4,Insulin-like growth factor-binding protein-4,IGFBP4,3487,ENSG00000141753,NA,NA,Igfbp4 (MGI:96439)
17,40475827,40501680,17q12-q21,17q21.2,608385,"TNS4, CTEN",Tensin 4,TNS4,84951,ENSG00000131746,NA,NA,Tns4 (MGI:2144377)
17,40553768,40565471,17q12-q21.2,17q21.2,600242,"CCR7, CMKBR7, EBI1",Chemokine (C-C) receptor 7 (Epstein-Barr virus induced gene 1),CCR7,1236,ENSG00000126353,NA,NA,Ccr7 (MGI:103011)
17,40624961,40647817,17q21.2,17q21.2,603111,"SMARCE1, BAF57, CSS5","SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily E, member 1",SMARCE1,6605,ENSG00000073584,NA,"Coffin-Siris syndrome 5, 616938 (3), Autosomal dominant; {Meningioma, familial, susceptibility to}, 607174 (3), Autosomal dominant",Smarce1 (MGI:1927347)
17,40694245,40703751,17q11.2,17q21.2,607742,"KRT24, FLJ20261",Keratin 24,KRT24,192666,ENSG00000167916,NA,NA,Krt24 (MGI:1922956)
17,40748020,40755541,17q21.2,17q21.2,616646,"KRT25, K25, KRT24IRS1, ARWH3","Keratin 25, type I",KRT25,147183,ENSG00000204897,NA,"Woolly hair, autosomal recessive 3, 616760 (3), Autosomal recessive",Krt25 (MGI:1918060)
17,40766237,40772158,17q21.2,17q21.2,616675,"KRT26, K25, K25B, K25IRS2","Keratin 26, type I",KRT26,353288,ENSG00000186393,NA,NA,Krt26 (MGI:2444913)
17,40776807,40782549,17q21.2,17q21.2,616676,"KRT27, KRT25C, K25IRS3","Keratin 27, type I",KRT27,342574,ENSG00000171446,NA,NA,Krt27 (MGI:1339999)
17,40792195,40799958,17q21.2,17q21.2,616677,"KRT28, K25D, K25IRS4","Keratin 28, type I",KRT28,162605,ENSG00000173908,NA,NA,Krt28 (MGI:1918093)
17,40818116,40822620,17q21-q22,17q21.2,148080,"KRT10, EHK, BCIE, BIE",Keratin 10,KRT10,3858,ENSG00000186395,in cluster of class I keratins,"Epidermolytic hyperkeratosis, 113800 (3), Autosomal recessive, Autosomal dominant; Ichthyosis with confetti, 609165 (3), Autosomal dominant; Ichthyosis, cyclic, with epidermolytic hyperkeratosis, 607602 (3), Autosomal dominant",NA
17,40861302,40867222,17q12,17q21.2,601687,KRT12,Keratin 12,KRT12,3859,ENSG00000187242,NA,"Meesmann corneal dystrophy, 122100 (3), Autosomal dominant",Krt12 (MGI:96687)
17,40875888,40885241,17q12-q21,17q21.2,608218,"KRT20, CD20, KRT21",Keratin 20,KRT20,54474,ENSG00000171431,NA,NA,Krt20 (MGI:1914059)
17,40922695,40937642,17q21.2,17q21.2,606194,KRT23,Keratin 23,KRT23,25984,ENSG00000108244,NA,NA,Krt23 (MGI:2148866)
17,40958416,40966947,17q21.2,17q21.2,616678,KRT39,"Keratin 38, type I",KRT39,390792,ENSG00000196859,NA,NA,Krt39 (MGI:3588208)
17,40977714,40987134,17q21.2,17q21.2,616679,"KRT40, KA36","Keratin 40, type I",KRT40,125115,ENSG00000204889,NA,NA,Krt40 (MGI:3629968)
17,41026025,41027207,17q12-q21,17q21.2,608822,"KRTAP-15, KAP1.5",Keratin-associated protein 1-5,KRTAP1-5,83895,ENSG00000221852,NA,NA,Krtap1-4 (MGI:3651229)
17,41029676,41030124,17q12-q21,17q21.2,608821,"KRTAP1-4, KAP1.4",Keratin-associated protein 1-4,KRTAP1-4,728255,ENSG00000204887,NA,NA,NA
17,41033883,41034873,17q12-q21,17q21.2,608820,"KRTAP1-3, KAP1.3, KAP1.2, KAP1.9",Keratin-associated protein 1-3,KRTAP1-3,81850,ENSG00000221880,NA,NA,Krtap9-3 (MGI:1922836)
17,41040540,41041449,17q12-q21,17q21.2,608819,"KRTAP1-1, KAP1.1, KAP1.7, KAP1.6",Keratin-associated protein 1-1,KRTAP1-1,81851,ENSG00000188581,NA,NA,Krtap1-3 (MGI:3650443)
17,41345703,41350827,17q12-q21,17q21.2,602761,"KRT33A, KRTHA3A, HA3I",Keratin 33A,KRT33A,3883,ENSG00000006059,NA,NA,NA
17,41363497,41369812,17q12-q21,17q21.2,602762,"KRT33B, KRTHA3A, HA3II",Keratin 33B,KRT33B,3884,ENSG00000131738,NA,NA,NA
17,41377664,41383815,17q12-q21,17q21.2,602763,"KRT34, KRTHA4, HA4",Keratin 34,KRT34,3885,ENSG00000131737,NA,NA,Krt34 (MGI:1309994)
17,41393720,41397607,17q12-q21,17q21.2,601077,"KRT31, KRTHA1, HA1",Keratin 31,KRT31,3881,ENSG00000094796,NA,NA,"Krt33b,Krt33a,Krt31 (MGI:1919138,MGI:1309993,MGI:1309991)"
17,41420546,41424584,17q12-q21,17q21.2,604541,"KRT37, KRTHA7, HA7",Keratin 37,KRT37,8688,ENSG00000108417,NA,NA,NA
17,41436368,41441343,17q12-q21,17q21.2,604542,"KRT38,  KRTHA8, HA8",Keratin 38,KRT38,8687,ENSG00000171360,NA,NA,NA
17,41459512,41469251,17q12-q21,17q21.2,602760,"KRT32, KRTHA2, HA2",Keratin 32,KRT32,3882,ENSG00000108759,NA,NA,Krt32 (MGI:1309995)
17,41476688,41482742,17q12-q21,17q21.2,602764,"KRT35, KRTHA5",Keratin 35,KRT35,3886,ENSG00000197079,NA,NA,Krt35 (MGI:1858899)
17,41486135,41489863,17q12-q21,17q21.2,604540,"KRT36, KRTHA6, HA6",Keratin 36,KRT36,8689,ENSG00000126337,NA,NA,Krt36 (MGI:109364)
17,41500980,41505611,17q21.2,17q21.2,148065,"KRT13, WSN2",Keratin 13,KRT13,3860,ENSG00000171401,"in same PFGE fragment as KRT10, KRT15","White sponge nevus 2, 615785 (3), Autosomal dominant",Krt13 (MGI:101925)
17,41513744,41521923,17q21-q22,17q21.2,148030,KRT15,Keratin 15,KRT15,3866,ENSG00000171346,tightly linked to Hox-2 in mouse,NA,Krt15 (MGI:96689)
17,41523616,41528307,17q21-q22,17q21.2,148020,KRT19,Keratin 19,KRT19,3880,ENSG00000171345,probably 17q21-q22,NA,Krt19 (MGI:96693)
17,41565835,41572058,17q12-q21,17q21.2,607606,"KRT9, EPPK",Keratin 9,KRT9,3857,ENSG00000171403,NA,"Palmoplantar keratoderma, epidermolytic, 144200 (3), Autosomal dominant",NA
17,41582278,41586894,17q12-q21,17q21.2,148066,KRT14,Keratin 14,KRT14,3861,ENSG00000186847,NA,"Dermatopathia pigmentosa reticularis, 125595 (3), Autosomal dominant; Epidermolysis bullosa simplex, Dowling-Meara type, 131760 (3), Autosomal dominant; Epidermolysis bullosa simplex, Koebner type, 131900 (3), Autosomal dominant; Epidermolysis bullosa simplex, Weber-Cockayne type, 131800 (3), Autosomal dominant; Epidermolysis bullosa simplex, recessive 1, 601001 (3), Autosomal recessive; Naegeli-Franceschetti-Jadassohn syndrome, 161000 (3), Autosomal dominant",Krt14 (MGI:96688)
17,41609777,41612766,17q12-q21,17q21.2,148067,"KRT16, FNEPPK, PC1",Keratin 16,KRT16,3868,ENSG00000186832,probably 17q21-q22,"Pachyonychia congenita 1, 167200 (3), Autosomal dominant; Palmoplantar keratoderma, nonepidermolytic, focal, 613000 (3), Autosomal dominant",Krt16 (MGI:96690)
17,41619441,41624574,17q12-q21,17q21.2,148069,"KRT17, PC2, PCHC1",Keratin 17,KRT17,3872,ENSG00000128422,~5' to KRT16; probably 17q21-q22,"Pachyonychia congenita 2, 167210 (3), Autosomal dominant; Steatocystoma multiplex, 184500 (3), Autosomal dominant",Krt17 (MGI:96691)
17,41712330,41715968,17q21,17q21.2,137250,"GAS, GAST",Gastrin,GAST,2520,ENSG00000184502,NA,NA,Gast (MGI:104768)
17,41717738,41734645,17q21.2-q21.3,17q21.2,600947,"HAP1, HLP, HAP2",Huntingtin-associated protein 1 (neuroan 1),HAP1,9001,ENSG00000173805,NA,NA,Hap1 (MGI:1261831)
17,41754606,41786767,17q21,17q21.2,173325,"JUP, DP3, PDGB, ARVD12",Junction plakoglobin,JUP,3728,ENSG00000173801,incorrectly mapped to 7; close to BRCA1,"Arrhythmogenic right ventricular dysplasia 12, 611528 (3), Autosomal dominant; Naxos disease, 601214 (3), Autosomal recessive",Jup (MGI:96650)
17,41801951,41812709,17q21.2,17q21.2,617419,"P3H4, SC65, LEPREL4",Proyly 3-hydroxylase 4,P3H4,10609,ENSG00000141696,NA,NA,P3h4 (MGI:1913430)
17,41812709,41823216,17q21.2,17q21.2,607063,"FKBP10, FKBP65, OI11, BRKS1",FK506-binding protein 10,FKBP10,60681,ENSG00000141756,NA,"Bruck syndrome 1, 259450 (3), Autosomal recessive; Osteogenesis imperfecta, type XI, 610968 (3), Autosomal recessive",Fkbp10 (MGI:104769)
17,41835684,41848383,17q21.2,17q21.2,608778,"KLHL10, SPGF11",Kelch-like 10,KLHL10,317719,ENSG00000161594,NA,"Spermatogenic failure 11, 615081 (3), Autosomal dominant",Klhl10 (MGI:2181067)
17,41866915,41930541,17q21.1,17q21.2,108728,ACLY,ATP citrate lyase,ACLY,47,ENSG00000131473,NA,NA,Acly (MGI:103251)
17,41930593,41966516,17q21.2,17q21.2,617095,"TTC25, CILD35",Tetratricopeptide repeat domain-containing protein 25,TTC25,83538,ENSG00000204815,NA,"Ciliary dyskinesia, primary, 35, 617092 (3), Autosomal recessive",Ttc25 (MGI:1921657)
17,41966794,41977739,17q21,17q21.2,123830,"CNP, CNP1","2', 3' cyclic nucleotide 3' phosphohydrolase",CNP,1267,ENSG00000173786,flanked by THRA1 and NGFR,NA,Cnp (MGI:88437)
17,41976420,42021370,17q11-q23,17q21.2,601964,"DANJC7, TTC2, TPR2","DnaJ, E. coli, homolog of, subfamily C, member 7 (tetratricopeptide repeat domain 2)",DNAJC7,7266,ENSG00000168259,NA,NA,Dnajc7 (MGI:1928373)
17,42017575,42025640,17q21.1,17q21.2,604497,"NKIRAS2, KBRAS2",NFKB inhibitor-interacting Ras-like protein 2,NKIRAS2,28511,ENSG00000168256,NA,NA,Nkiras2 (MGI:1919216)
17,42101403,42112720,17q21.2,17q21.2,608588,"DHX58, LGP2, D11LGP2",DEAH (Asp-Glu-Ala-His) box polypeptide 58,DHX58,79132,ENSG00000108771,NA,NA,Dhx58 (MGI:1931560)
17,42113110,42121408,17q21,17q21.2,602301,"KAT2A, GCN5L2, GCN5",K(lysine) acetyltransferase 2A,KAT2A,2648,ENSG00000108773,NA,NA,Kat2a (MGI:1343101)
17,42122803,42123351,17q21.3,17q21.2,608344,HSPB9,Heat-shock 27kD protein 9,HSPB9,94086,ENSG00000260325,NA,NA,Hspb9 (MGI:1922732)
17,42124978,42154988,17q21.2,17q21.2,604037,"RAB5C, RABL",Ras-associated protein RAB5c,RAB5C,5878,ENSG00000108774,NA,NA,Rab5c (MGI:105306)
17,42184059,42185451,17q21,17q21.2,602358,"HCRT, OX, NRCLP1",Hypocretin,HCRT,3060,ENSG00000161610,mutation identified in 1 NRCLP1 patient,"?Narcolepsy 1, 161400 (3), Autosomal dominant",Hcrt (MGI:1202306)
17,42199176,42288436,17q11.2,17q21.2,604260,STAT5B,Signal transducer and activator of transcription 5B,STAT5B,6777,ENSG00000173757,fused with RARA in PML,"Growth hormone insensitivity with immunodeficiency, 245590 (3); Leukemia, acute promyelocytic, somatic, 102578 (3)",Stat5b (MGI:103035)
17,42287546,42311942,17q21.2,17q21.2,601511,"STAT5A, STAT5, MGF",Signal transducer and activator of transcription 5a,STAT5A,6776,ENSG00000126561,NA,NA,Stat5a (MGI:103036)
17,42313323,42388501,17q21,17q21.2,102582,"STAT3, APRF, HIES, ADMIO1",Signal transducer and activator of transcription-3 (acute-phase response factor),STAT3,6774,ENSG00000168610,NA,"Autoimmune disease, multisystem, infantile-onset, 1, 615952 (3), Autosomal dominant; Hyper-IgE recurrent infection syndrome, 147060 (3), Autosomal dominant",Stat3 (MGI:103038)
17,42402448,42423268,17q21,17q21.2,603198,"CAVIN1, PTRF",Caveolae-associated protein 1,CAVIN1,284119,ENSG00000177469,NA,"Lipodystrophy, congenital generalized, type 4, 613327 (3), Autosomal recessive",Cavin1 (MGI:1277968)
17,42458873,42522610,17q21,17q21.2,192130,"ATP6V0A1, ATP6N1A, VPP1","ATPase, H+ transporting, V0 subunit A1",ATP6V0A1,535,ENSG00000033627,NA,NA,Atp6v0a1 (MGI:103286)
17,42534237,42544448,17q21,17q21.2,609701,"NAGLU, MPS3B, CMT2V","N-acetylglucosaminidase, alpha-",NAGLU,4669,ENSG00000108784,mutation identified in 1 CMT2V family,"?Charcot-Marie-Tooth disease, axonal, type 2V, 616491 (3), Autosomal dominant; Mucopolysaccharidosis type IIIB (Sanfilippo B), 252920 (3), Autosomal recessive",Naglu (MGI:1351641)
17,42552922,42555213,17q21.2,17q21.2,109684,"HSD17B1, EDH17B2",Estradiol 17-beta-dehydrogenase-1,HSD17B1,3292,ENSG00000108786,NA,NA,Hsd17b1 (MGI:105077)
17,42562147,42566276,17q12-q21,17q21.2,609855,"COASY, NBIA6, PCH12",Coenzyme A synthase,COASY,80347,ENSG00000068120,NA,"Neurodegeneration with brain iron accumulation 6, 615643 (3), Autosomal recessive; Pontocerebellar hypoplasia, type 12, 618266 (3), Autosomal recessive",Coasy (MGI:1918993)
17,42567059,42573202,17q21.1,17q21.2,602976,"MLX, TCFL4",MAX-like protein X,MLX,6945,ENSG00000108788,NA,NA,Mlx (MGI:108398)
17,42572309,42577830,17q21.2,17q21.2,608665,"PSMC3IP, TBPIP, GT198, HOP2, ODG3",PSMC3-interacting protein,PSMC3IP,29893,ENSG00000131470,NA,"Ovarian dysgenesis 3, 614324 (3), Autosomal recessive",Psmc3ip (MGI:1098610)
17,42579507,42609426,17q21.2,17q21.2,616498,FAM134C,"Family with sequence similarity 134, member C",RETREG3,162427,ENSG00000141699,NA,NA,Retreg3 (MGI:1915248)
17,42609389,42615237,17q21,17q21.2,191135,"TUBG1, CDCBM4","Tubulin, gamma 1",TUBG1,7283,ENSG00000131462,NA,"Cortical dysplasia, complex, with other brain malformations 4, 615412 (3), Autosomal dominant",Tubg1 (MGI:101834)
17,42659283,42667005,17q21,17q21.2,605785,TUBG2,"Tubulin, gamma 2",TUBG2,27175,ENSG00000037042,pseudogene on chr. 7,NA,Tubg2 (MGI:2144208)
17,42678888,42681842,17q21.2,17q21.2,600240,"CCR10, GPR2",Chemokine (C-C) receptor 10,CCR10,2826,ENSG00000184451,NA,NA,Ccr10 (MGI:1096320)
17,42679766,42699992,17q21,17q21.2,602346,"CNTNAP1, CASPR, P190, CHN3",Contactin-associated protein 1,CNTNAP1,8506,ENSG00000108797,NA,"Hypomyelinating neuropathy, congenital, 3, 618186 (3), Autosomal recessive; Lethal congenital contracture syndrome 7, 616286 (3), Autosomal recessive",Cntnap1 (MGI:1858201)
17,42700274,42745077,17q21.1-q21.3,17q21.2,601674,EZH1,"Enhancer of zeste, Drosophila, homolog of, 1",EZH1,2145,ENSG00000108799,NA,NA,Ezh1 (MGI:1097695)
17,42761226,42763040,17q12-q21.1,17q21.2,605154,RAMP2,Receptor activity-modifying protein 2,RAMP2,10266,ENSG00000131477,NA,NA,Ramp2 (MGI:1859650)
17,42773448,42779598,17q21.3,17q21.2,610907,"VPS25, FAP20","Vacuolar protein sorting 25, S. cerevisiae, homolog of",VPS25,84313,ENSG00000131475,NA,NA,Vps25 (MGI:106354)
17,42779700,42797065,17q21-q22,17q21.2,601844,"WNK4, PRKWNK4, PHA2B",WNK lysine deficient protein kinase 4,WNK4,65266,ENSG00000126562,NA,"Pseudohypoaldosteronism, type IIB, 614491 (3), Autosomal dominant",Wnk4 (MGI:1917097)
17,42797624,42798703,17q21.31,17q21.2,614775,"COA3, CCDC56",Cytochrome c oxidase assembly factor 3,COA3,28958,ENSG00000183978,NA,NA,Coa3 (MGI:1098757)
17,42798748,42811586,17q21.2-q21.31,17q21.2-q21.3,618166,"CNTD1, COSA1",Cyclin N-terminal domain-containing protein 1,CNTD1,124817,ENSG00000176563,NA,NA,Cntd1 (MGI:1923965)
17,42800000,46800000,17q21.31,NA,613533,"DUP17q21.31, C17DUPq21.31",Chromosome 17q21.31 duplication syndrome,NA,NA,NA,contiguous gene duplication syndrome,"Chromosome 17q21.31 duplication syndrome, 613533 (4)",NA
17,42800000,52100000,17q21.3,NA,603279,ERDA1,"Expanded repeat domain, CAG/CTG, 1",ERDA1,9030,NA,no apparent pathology,NA,NA
17,42800000,59500000,17q21.31-q22,NA,615162,MRT35,"Mental retardation, autosomal recessive 35",NA,101409266,NA,between rs4792947 and rs11079258,"Mental retardation, autosomal recessive 35, 615162 (2), Autosomal recessive",NA
17,42810131,42824315,17q21,17q21.31,604378,BECN1,Beclin 1,BECN1,8678,ENSG00000126581,NA,NA,Becn1 (MGI:1891828)
17,42833141,42843759,17q12-q21,17q21.31,605129,"PSME3, PA28G",Proteasome activator subunit 3,PSME3,10197,ENSG00000131467,NA,NA,Psme3 (MGI:1096366)
17,42844579,42850706,17q21,17q21.31,602268,"AOC2, RAO","Amine oxidase, copper-containing, 2",AOC2,314,ENSG00000131480,NA,NA,Aoc2 (MGI:2668431)
17,42851181,42858129,17q21,17q21.31,603735,"AOC3, HPAO, VAP1","Amine oxidase, copper-containing 3",AOC3,8639,ENSG00000131471,NA,NA,Aoc3 (MGI:1306797)
17,42900798,42914437,17q21,17q21.31,613742,"G6PC, G6PT","Glucose-6-phosphatase, catalytic",G6PC,2538,ENSG00000131482,NA,"Glycogen storage disease Ia, 232200 (3), Autosomal recessive",G6pc (MGI:95607)
17,42950525,42964453,17q21.31,17q21.31,613212,AARSD1,Alanyl-tRNA synthetase domain-containing 1,AARSD1,80755,ENSG00000266967,NA,NA,Aarsd1 (MGI:1916934)
17,42998272,43002958,17q21.1-q21.2,17q21.31,607526,"RPL27, DBA16",Ribosomal protein L27,RPL27,6155,ENSG00000131469,mutation identified in 1 DBA16 patient,"?Diamond-Blackfan anemia 16, 617408 (3), Autosomal dominant",Rpl27 (MGI:98036)
17,43006783,43014458,17q21,17q21.31,600735,IFI35,Interferon-induced protein-35,IFI35,3430,ENSG00000068079,NA,NA,Ifi35 (MGI:1917360)
17,43014606,43022384,17q21,17q21.31,604631,VAT1,Vesicle amine transport protein 1,VAT1,10493,ENSG00000108828,NA,NA,Vat1 (MGI:1349450)
17,43025230,43032040,17q21,17q21.31,601555,"RND2, ARHN, RHO7","Ras homolog gene family, member N (GTP-binding protein Rho7)",RND2,8153,ENSG00000108830,NA,NA,Rnd2 (MGI:1338755)
17,43044294,43125482,17q21,17q21.31,113705,"BRCA1, PSCP, BROVCA1, PNCA4, FANCS",Breast cancer-1 gene,BRCA1,672,ENSG00000012048,NA,"{Breast-ovarian cancer, familial, 1}, 604370 (3), Autosomal dominant, Multifactorial; Fanconi anemia, complementation group S, 617883 (3), Autosomal recessive; {Pancreatic cancer, susceptibility to, 4}, 614320 (3)",Brca1 (MGI:104537)
17,43170309,43211687,17q21.1,17q21.31,166945,"NBR1, M17S2","Neighbor of BRCA1 gene 1 (membrane component, chromosome 17, surface marker 2)",NBR1,4077,ENSG00000188554,NA,NA,Nbr1 (MGI:108498)
17,43233789,43233976,17q21-q22,17q21.31,180690,"RNU2-1, RNU2","RNA, U2 small nuclear, 1",RNU2-1,6066,ENSG00000274585,NA,NA,NA
17,43398992,43401136,17q12-q21,17q21.31,600732,"ARL4D, ARF4L",ADP-ribosylation factor-like 4D,ARL4D,379,ENSG00000175906,NA,NA,Arl4d (MGI:1933155)
17,43483864,43544798,17q21.31,17q21.31,600396,"DHX8, DDX8, HRH1",DEAH (Asp-Glu-Ala-His) box polypeptide 8,DHX8,1659,ENSG00000067596,NA,NA,Dhx8 (MGI:1306823)
17,43527842,43546339,17q21,17q21.31,600711,ETV4,"ETS variant gene-4 (E1A enhancer-binding protein, E1AF)",ETV4,2118,ENSG00000175832,NA,NA,Etv4 (MGI:99423)
17,43640388,43661976,17q21,17q21.31,600147,"MEOX1, MOX1, KFS2","Mesenchyme homeo box 1 (Mox1, mouse, homolog of)",MEOX1,4222,ENSG00000005102,NA,"Klippel-Feil syndrome 2, 214300 (3), Autosomal recessive",Meox1 (MGI:103220)
17,43753737,43758790,17q12-q21,17q21.31,605740,"SOST, VBCH, CDD, SOST1",Sclerostin,SOST,50964,ENSG00000167941,NA,"Craniodiaphyseal dysplasia, autosomal dominant, 122860 (3), Autosomal dominant; Sclerosteosis 1, 269500 (3), Autosomal recessive; Van Buchem disease, 239100 (3), Autosomal recessive",Sost (MGI:1921749)
17,43766124,43778976,17q21,17q21.31,600183,"DUSP3, VHR",Dual specificity phosphatase-3 (vaccinia virus phosphatase VH1-related),DUSP3,1845,ENSG00000108861,NA,NA,Dusp3 (MGI:1919599)
17,43800798,43833193,17q12-q21,17q21.31,601114,"MPP3, DLG3","Membrane protein, palmitoylated-3 (MAGUK p55 subfamily member 3)",MPP3,4356,ENSG00000161647,NA,NA,Mpp3 (MGI:1328354)
17,43847096,43863638,17q21.31,17q21.31,610520,"CD300LG, TREM4, CLM9","CD300 antigen-like family, member G",CD300LG,146894,ENSG00000161649,NA,NA,Cd300lg (MGI:1289168)
17,43875356,43909710,17q12-q21,17q21.31,600723,"MPP2, DLG2","Membrane protein, palmitoylated-2 (MAGUK p55 subfamily member 2)",MPP2,4355,ENSG00000108852,NA,NA,Mpp2 (MGI:1858257)
17,43940801,43944211,17q12-q21,17q21.31,167780,PPY,Pancreatic polypeptide,PPY,5539,ENSG00000108849,"in rat, close to GH",NA,Ppy (MGI:97753)
17,43952732,44004468,17q21,17q21.31,600781,PYY,Peptide YY,PYY,5697,ENSG00000131096,10kb from PPY,NA,Pyy (MGI:99924)
17,44004545,44009067,17q21.31,17q21.31,608300,NAGS,N-acetylglutamate synthase,NAGS,162417,ENSG00000161653,NA,"N-acetylglutamate synthase deficiency, 237310 (3), Autosomal recessive",Nags (MGI:2387600)
17,44034634,44067586,17q21.31,17q21.31,611793,LSM12,"LSM12, S. cerevisiae, homolog of",LSM12,124801,ENSG00000161654,NA,NA,Lsm12 (MGI:1919592)
17,44070699,44076343,17q21,17q21.31,611045,"G6PC3, UGRP, SCN4","Glucose-6-phosphatase, catalytic, 3",G6PC3,92579,ENSG00000141349,NA,"Dursun syndrome, 612541 (3), Autosomal recessive; Neutropenia, severe congenital 4, autosomal recessive, 612541 (3), Autosomal recessive",G6pc3 (MGI:1915651)
17,44076752,44123650,17q21,17q21.31,605315,HDAC5,Histone deacetylase 5,HDAC5,10014,ENSG00000108840,NA,NA,Hdac5 (MGI:1333784)
17,44170703,44179083,17q21.31,17q21.31,615056,ASB16,Ankyrin repeat- and SOCS box-containing protein 16,ASB16,92591,ENSG00000161664,NA,NA,Asb16 (MGI:2654437)
17,44205035,44221303,17q21.3,17q21.31,600673,"UBTF, UBF, CONDBA","Upstream binding transcription factor, RNA polymerase I",UBTF,7343,ENSG00000108312,NA,"Neurodegeneration, childhood-onset, with brain atrophy, 617672 (3), Autosomal dominant",Ubtf (MGI:98512)
17,44226962,44230071,17q21-q22,17q21.31,600739,SHCL1,SHC (Src homology 2 domain-containing) transforming protein-like 1,SHC1P2,6466,NA,NA,NA,NA
17,44248389,44268160,17q21-q22,17q21.31,109270,"SLC4A1, AE1, EPB3, SPH4, SAO, CHC","Solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)",SLC4A1,6521,ENSG00000004939,NA,"[Blood group, Diego], 110500 (3); [Blood group, Froese], 601551 (3); [Blood group, Swann], 601550 (3); [Blood group, Waldner], 112010 (3); [Blood group, Wright], 112050 (3); Cryohydrocytosis, 185020 (3), Autosomal dominant; [Malaria, resistance to], 611162 (3); Ovalocytosis, SA type, 166900 (3), Autosomal dominant; Renal tubular acidosis, distal, AD, 179800 (3), Autosomal dominant; Renal tubular acidosis, distal, AR, 611590 (3), Autosomal recessive; Spherocytosis, type 4, 612653 (3), Autosomal dominant",Slc4a1 (MGI:109393)
