gene_name,gene_id_entrez,gene_id_ensembl,mim_number,mim_entry_type
NA,NA,NA,273120,predominantly phenotypes
NA,NA,NA,273150,predominantly phenotypes
NA,NA,NA,273250,phenotype
NA,NA,NA,273300,phenotype
NA,NA,NA,273350,moved/removed
NA,NA,NA,273390,predominantly phenotypes
NA,NA,NA,273395,phenotype
NA,NA,NA,273400,predominantly phenotypes
NA,NA,NA,273490,predominantly phenotypes
NA,NA,NA,273600,predominantly phenotypes
NA,NA,NA,273680,predominantly phenotypes
NA,NA,NA,273730,predominantly phenotypes
NA,NA,NA,273740,predominantly phenotypes
NA,NA,NA,273750,phenotype
NA,NA,NA,273770,predominantly phenotypes
NA,NA,NA,273800,phenotype
NA,NA,NA,273900,phenotype
NA,NA,NA,274000,phenotype
NA,NA,NA,274150,phenotype
NA,NA,NA,274190,phenotype
NA,NA,NA,274200,predominantly phenotypes
NA,NA,NA,274205,predominantly phenotypes
NA,NA,NA,274210,predominantly phenotypes
NA,7063,NA,274230,predominantly phenotypes
NA,NA,NA,274240,predominantly phenotypes
NA,NA,NA,274260,moved/removed
NA,NA,NA,274265,predominantly phenotypes
NA,NA,NA,274270,phenotype
NA,NA,NA,274300,phenotype
NA,NA,NA,274400,phenotype
NA,NA,NA,274500,phenotype
NA,NA,NA,274600,phenotype
NA,NA,NA,274700,phenotype
NA,NA,NA,274800,phenotype
NA,NA,NA,274900,phenotype
NA,100312954,NA,275000,phenotype
NA,NA,NA,275100,phenotype
NA,NA,NA,275120,phenotype
NA,NA,NA,275190,predominantly phenotypes
NA,NA,NA,275200,phenotype
NA,NA,NA,275210,phenotype
NA,117193,NA,275220,predominantly phenotypes
NA,NA,NA,275230,predominantly phenotypes
NA,NA,NA,275240,predominantly phenotypes
NA,NA,NA,275250,phenotype
NA,NA,NA,275300,predominantly phenotypes
NA,NA,NA,275350,phenotype
NA,NA,NA,275355,phenotype
NA,NA,NA,275370,phenotype
NA,NA,NA,275400,phenotype
NA,NA,NA,275450,predominantly phenotypes
NA,NA,NA,275500,moved/removed
NA,NA,NA,275550,moved/removed
NA,NA,NA,275595,predominantly phenotypes
NA,NA,NA,275600,moved/removed
NA,NA,NA,275630,phenotype
NA,NA,NA,275650,moved/removed
NA,NA,NA,275900,phenotype
NA,NA,NA,276100,phenotype
NA,NA,NA,276200,predominantly phenotypes
NA,NA,NA,276300,phenotype
NA,NA,NA,276400,phenotype
NA,NA,NA,276410,predominantly phenotypes
NA,NA,NA,276500,moved/removed
NA,NA,NA,276600,phenotype
NA,NA,NA,276700,phenotype
NA,NA,NA,276710,phenotype
NA,NA,NA,276800,predominantly phenotypes
NA,NA,NA,276820,phenotype
NA,NA,NA,276821,predominantly phenotypes
NA,NA,NA,276822,predominantly phenotypes
NA,NA,NA,276850,moved/removed
NA,NA,NA,276880,phenotype
NA,NA,NA,276900,phenotype
NA,NA,NA,276901,phenotype
NA,NA,NA,276902,phenotype
NA,NA,NA,276904,phenotype
NA,NA,NA,276905,moved/removed
NA,NA,NA,276950,phenotype
NA,NA,NA,277000,phenotype
NA,NA,NA,277100,phenotype
NA,NA,NA,277150,phenotype
NA,NA,NA,277170,phenotype
NA,NA,NA,277175,predominantly phenotypes
NA,NA,NA,277180,phenotype
NA,NA,NA,277200,predominantly phenotypes
NA,NA,NA,277300,phenotype
NA,NA,NA,277320,phenotype
NA,NA,NA,277350,phenotype
NA,NA,NA,277380,phenotype
NA,NA,NA,277400,phenotype
NA,NA,NA,277410,phenotype
NA,NA,NA,277420,moved/removed
NA,NA,NA,277440,phenotype
NA,NA,NA,277450,phenotype
NA,NA,NA,277460,phenotype
NA,NA,NA,277465,predominantly phenotypes
NA,NA,NA,277470,phenotype
NA,NA,NA,277480,phenotype
NA,NA,NA,277580,phenotype
NA,NA,NA,277590,phenotype
NA,NA,NA,277600,phenotype
NA,NA,NA,277610,moved/removed
NA,NA,NA,277700,phenotype
NA,NA,NA,277720,phenotype
NA,NA,NA,277730,phenotype
NA,NA,NA,277740,predominantly phenotypes
NA,NA,NA,277900,phenotype
NA,NA,NA,277950,phenotype
NA,NA,NA,277970,moved/removed
NA,NA,NA,277990,predominantly phenotypes
NA,NA,NA,278000,phenotype
NA,NA,NA,278100,predominantly phenotypes
NA,NA,NA,278150,phenotype
NA,NA,NA,278200,predominantly phenotypes
NA,NA,NA,278205,moved/removed
NA,NA,NA,278250,phenotype
NA,NA,NA,278300,phenotype
NA,NA,NA,278400,moved/removed
NA,NA,NA,278600,moved/removed
NA,NA,NA,278700,phenotype
NA,NA,NA,278720,phenotype
NA,NA,NA,278730,phenotype
NA,NA,NA,278740,phenotype
NA,NA,NA,278750,phenotype
NA,NA,NA,278760,phenotype
NA,NA,NA,278780,phenotype
NA,NA,NA,278800,phenotype
NA,NA,NA,278810,moved/removed
NA,NA,NA,278850,phenotype
NA,NA,NA,278900,predominantly phenotypes
NA,NA,NA,279000,phenotype
NA,NA,NA,280000,phenotype
NA,NA,NA,300000,phenotype
NA,NA,NA,300001,phenotype
NA,NA,NA,300004,phenotype
NA,NA,NA,300009,phenotype
NA,NA,NA,300010,gene
NA,NA,NA,300018,phenotype
NA,NA,NA,300020,moved/removed
NA,NA,NA,300021,moved/removed
NA,NA,NA,300029,phenotype
NA,1680,NA,300030,phenotype
NA,NA,NA,300042,predominantly phenotypes
NA,NA,NA,300043,moved/removed
NA,NA,NA,300045,moved/removed
NA,4387,NA,300046,phenotype
NA,4384,NA,300047,phenotype
NA,NA,NA,300048,phenotype
NA,NA,NA,300049,phenotype
NA,100913186,NA,300054,predominantly phenotypes
NA,NA,NA,300055,phenotype
NA,NA,NA,300057,moved/removed
NA,NA,NA,300058,moved/removed
NA,4378,NA,300062,phenotype
NA,NA,NA,300063,moved/removed
NA,NA,NA,300064,predominantly phenotypes
NA,NA,NA,300066,phenotype
NA,NA,NA,300067,phenotype
NA,NA,NA,300068,phenotype
NA,NA,NA,300069,moved/removed
NA,NA,NA,300071,phenotype
NA,NA,NA,300073,predominantly phenotypes
NA,8259,NA,300076,phenotype
NA,NA,NA,300077,moved/removed
NA,1083,NA,300082,phenotype
NA,1275,NA,300085,phenotype
NA,NA,NA,300087,phenotype
NA,NA,NA,300088,phenotype
NA,NA,NA,300094,moved/removed
NA,NA,NA,300099,moved/removed
NA,NA,NA,300100,phenotype
NA,NA,NA,300106,phenotype
NA,NA,NA,300113,predominantly phenotypes
NA,NA,NA,300114,phenotype
NA,NA,NA,300115,phenotype
NA,NA,NA,300122,moved/removed
NA,NA,NA,300123,phenotype
NA,8249,NA,300125,phenotype
NA,NA,NA,300129,predominantly phenotypes
NA,8245,NA,300136,phenotype
NA,NA,NA,300140,moved/removed
NA,NA,NA,300141,moved/removed
NA,NA,NA,300143,phenotype
NA,9566,NA,300147,phenotype
NA,NA,NA,300148,phenotype
NA,6116,NA,300155,phenotype
NA,619510,NA,300158,phenotype
NA,NA,NA,300166,phenotype
NA,117237,NA,300179,phenotype
NA,NA,NA,300183,moved/removed
NA,NA,NA,300184,predominantly phenotypes
NA,NA,NA,300194,phenotype
NA,NA,NA,300200,phenotype
NA,NA,NA,300209,phenotype
NA,NA,NA,300210,phenotype
NA,10118,NA,300211,phenotype
NA,NA,NA,300215,phenotype
NA,1283,NA,300216,predominantly phenotypes
NA,4429,NA,300218,phenotype
NA,NA,NA,300219,phenotype
NA,NA,NA,300220,moved/removed
NA,50829,NA,300221,phenotype
NA,50830,NA,300228,phenotype
NA,NA,NA,300232,predominantly phenotypes
NA,NA,NA,300233,predominantly phenotypes
NA,NA,NA,300238,phenotype
NA,NA,NA,300240,moved/removed
NA,NA,NA,300243,phenotype
NA,NA,NA,300244,phenotype
NA,54115,NA,300245,phenotype
NA,NA,NA,300250,moved/removed
NA,NA,NA,300251,moved/removed
NA,NA,NA,300257,phenotype
NA,NA,NA,300258,moved/removed
NA,57789,NA,300259,predominantly phenotypes
NA,NA,NA,300260,phenotype
NA,57791,NA,300261,phenotype
NA,57792,NA,300262,phenotype
NA,NA,NA,300263,phenotype
NA,57760,NA,300266,phenotype
NA,NA,NA,300268,moved/removed
NA,NA,NA,300270,predominantly phenotypes
NA,NA,NA,300271,phenotype
NA,59081,NA,300273,phenotype
NA,NA,NA,300274,moved/removed
NA,NA,NA,300279,moved/removed
NA,NA,NA,300280,phenotype
NA,NA,NA,300290,moved/removed
NA,NA,NA,300291,phenotype
NA,NA,NA,300293,moved/removed
NA,NA,NA,300299,phenotype
NA,NA,NA,300301,phenotype
NA,NA,NA,300306,phenotype
NA,NA,NA,300310,phenotype
NA,NA,NA,300321,phenotype
NA,NA,NA,300322,phenotype
NA,NA,NA,300323,phenotype
NA,4416,NA,300324,phenotype
NA,84434,NA,300331,phenotype
NA,NA,NA,300337,phenotype
NA,85503,NA,300345,phenotype
NA,117189,NA,300351,phenotype
NA,NA,NA,300352,phenotype
NA,NA,NA,300354,phenotype
NA,23694,NA,300355,phenotype
NA,NA,NA,300360,moved/removed
NA,NA,NA,300367,phenotype
NA,4406,NA,300372,phenotype
NA,NA,NA,300373,phenotype
NA,NA,NA,300376,phenotype
NA,266719,NA,300378,phenotype
NA,NA,NA,300387,phenotype
NA,NA,NA,300388,phenotype
NA,NA,NA,300389,moved/removed
NA,NA,NA,300397,moved/removed
NA,NA,NA,300400,phenotype
NA,NA,NA,300404,moved/removed
NA,93985,NA,300406,phenotype
NA,NA,NA,300412,moved/removed
NA,NA,NA,300419,phenotype
NA,NA,NA,300421,moved/removed
NA,NA,NA,300422,phenotype
NA,NA,NA,300423,phenotype
NA,NA,NA,300424,phenotype
NA,NA,NA,300425,phenotype
NA,NA,NA,300426,moved/removed
NA,NA,NA,300428,phenotype
NA,NA,NA,300430,moved/removed
NA,NA,NA,300431,predominantly phenotypes
NA,NA,NA,300432,moved/removed
NA,266678,NA,300433,phenotype
NA,NA,NA,300434,phenotype
NA,NA,NA,300436,phenotype
NA,NA,NA,300438,phenotype
NA,NA,NA,300442,moved/removed
NA,NA,NA,300448,phenotype
NA,NA,NA,300449,moved/removed
NA,93991,NA,300454,phenotype
NA,NA,NA,300455,phenotype
NA,NA,NA,300458,moved/removed
NA,387573,NA,300464,phenotype
NA,NA,NA,300465,moved/removed
NA,494028,NA,300471,phenotype
NA,NA,NA,300472,phenotype
NA,NA,NA,300475,phenotype
NA,NA,NA,300476,phenotype
NA,NA,NA,300483,moved/removed
NA,NA,NA,300484,phenotype
NA,NA,NA,300486,phenotype
NA,494029,NA,300488,phenotype
NA,NA,NA,300489,phenotype
NA,NA,NA,300491,phenotype
NA,NA,NA,300494,phenotype
NA,NA,NA,300495,phenotype
NA,NA,NA,300496,phenotype
NA,NA,NA,300497,phenotype
NA,NA,NA,300498,phenotype
NA,NA,NA,300500,phenotype
NA,NA,NA,300501,moved/removed
NA,NA,NA,300503,moved/removed
NA,NA,NA,300504,moved/removed
NA,378882,NA,300505,phenotype
NA,474159,NA,300509,phenotype
NA,NA,NA,300510,phenotype
NA,NA,NA,300511,phenotype
NA,NA,NA,300514,phenotype
NA,378484,NA,300518,phenotype
NA,574047,NA,300519,phenotype
NA,NA,NA,300523,phenotype
NA,NA,NA,300530,moved/removed
NA,NA,NA,300534,phenotype
NA,554316,NA,300536,phenotype
NA,NA,NA,300537,moved/removed
NA,NA,NA,300539,phenotype
NA,NA,NA,300551,moved/removed
NA,NA,NA,300554,phenotype
NA,NA,NA,300555,phenotype
NA,677662,NA,300557,phenotype
NA,NA,NA,300558,phenotype
NA,NA,NA,300559,phenotype
NA,NA,NA,300563,moved/removed
NA,NA,NA,300565,moved/removed
NA,NA,NA,300571,moved/removed
NA,NA,NA,300577,phenotype
NA,NA,NA,300578,phenotype
NA,100188765,NA,300580,phenotype
NA,780900,NA,300581,phenotype
NA,NA,NA,300582,phenotype
NA,NA,NA,300584,phenotype
NA,780901,NA,300589,phenotype
NA,NA,NA,300590,phenotype
NA,100037264,NA,300591,phenotype
NA,NA,NA,300596,gene
NA,NA,NA,300600,phenotype
NA,NA,NA,300602,predominantly phenotypes
NA,NA,NA,300604,phenotype
NA,777642,NA,300605,phenotype
NA,NA,NA,300606,moved/removed
NA,NA,NA,300607,phenotype
NA,NA,NA,300612,moved/removed
NA,677764,NA,300613,phenotype
NA,NA,NA,300614,phenotype
NA,NA,NA,300615,phenotype
NA,NA,NA,300619,phenotype
NA,NA,NA,300622,phenotype
NA,NA,NA,300623,phenotype
NA,NA,NA,300624,phenotype
NA,NA,NA,300630,moved/removed
NA,NA,NA,300633,phenotype
NA,NA,NA,300635,phenotype
NA,NA,NA,300636,phenotype
NA,NA,NA,300639,moved/removed
NA,NA,NA,300640,phenotype
NA,NA,NA,300643,phenotype
NA,NA,NA,300645,phenotype
NA,4941,NA,300650,predominantly phenotypes
NA,100188767,NA,300652,phenotype
NA,NA,NA,300653,phenotype
NA,NA,NA,300659,phenotype
NA,100302058,NA,300660,phenotype
NA,NA,NA,300661,phenotype
NA,NA,NA,300672,phenotype
NA,NA,NA,300673,phenotype
NA,NA,NA,300676,phenotype
NA,NA,NA,300679,phenotype
NA,NA,NA,300695,phenotype
NA,NA,NA,300696,phenotype
NA,NA,NA,300699,phenotype
NA,122,NA,300700,phenotype
NA,100188768,NA,300703,phenotype
NA,100188769,NA,300704,phenotype
NA,NA,NA,300705,phenotype
NA,NA,NA,300706,moved/removed
NA,NA,NA,300707,phenotype
NA,NA,NA,300709,phenotype
NA,100188771,NA,300710,phenotype
NA,100188772,NA,300711,phenotype
NA,100188773,NA,300712,phenotype
NA,102775568,NA,300716,phenotype
NA,NA,NA,300717,phenotype
NA,NA,NA,300718,phenotype
NA,100188774,NA,300719,phenotype
NA,NA,NA,300749,phenotype
NA,724110,NA,300750,phenotype
NA,NA,NA,300751,phenotype
NA,NA,NA,300752,phenotype
NA,NA,NA,300755,phenotype
NA,100271718,NA,300756,phenotype
NA,NA,NA,300758,phenotype
NA,NA,NA,300770,phenotype
NA,100302509,NA,300778,phenotype
NA,100302510,NA,300779,phenotype
NA,NA,NA,300795,gene
NA,NA,NA,300799,phenotype
NA,NA,NA,300800,moved/removed
NA,NA,NA,300801,phenotype
NA,NA,NA,300802,phenotype
NA,NA,NA,300803,phenotype
NA,NA,NA,300804,phenotype
NA,NA,NA,300807,phenotype
NA,100379200,NA,300809,phenotype
NA,NA,NA,300813,predominantly phenotypes
NA,NA,NA,300814,phenotype
NA,NA,NA,300815,phenotype
NA,NA,NA,300816,phenotype
NA,NA,NA,300818,phenotype
NA,107604627,NA,300824,gene
NA,NA,NA,300829,phenotype
NA,NA,NA,300830,phenotype
NA,NA,NA,300831,phenotype
NA,NA,NA,300833,phenotype
NA,NA,NA,300834,phenotype
NA,NA,NA,300835,phenotype
NA,NA,NA,300842,phenotype
NA,100653365,NA,300843,phenotype
NA,NA,NA,300844,phenotype
NA,NA,NA,300845,phenotype
NA,NA,NA,300847,phenotype
NA,NA,NA,300848,phenotype
NA,NA,NA,300849,phenotype
NA,NA,NA,300850,phenotype
NA,102775565,NA,300851,phenotype
NA,105463129,NA,300852,phenotype
NA,NA,NA,300853,phenotype
NA,NA,NA,300854,phenotype
NA,NA,NA,300855,phenotype
NA,100689214,NA,300856,phenotype
NA,NA,NA,300857,phenotype
NA,100739996,NA,300858,phenotype
NA,NA,NA,300860,phenotype
NA,100820761,NA,300861,phenotype
NA,NA,NA,300863,phenotype
NA,100820758,NA,300864,predominantly phenotypes
NA,NA,NA,300867,phenotype
NA,NA,NA,300868,phenotype
NA,NA,NA,300869,phenotype
NA,NA,NA,300870,phenotype
NA,NA,NA,300872,phenotype
NA,NA,NA,300881,moved/removed
NA,NA,NA,300882,phenotype
NA,NA,NA,300884,phenotype
NA,NA,NA,300886,phenotype
NA,NA,NA,300887,phenotype
NA,NA,NA,300888,phenotype
NA,NA,NA,300894,phenotype
NA,NA,NA,300895,phenotype
NA,NA,NA,300896,phenotype
NA,NA,NA,300898,gene
NA,NA,NA,300900,moved/removed
NA,NA,NA,300905,phenotype
NA,NA,NA,300908,phenotype
NA,NA,NA,300909,phenotype
NA,NA,NA,300910,phenotype
NA,NA,NA,300911,phenotype
NA,NA,NA,300912,phenotype
NA,NA,NA,300914,phenotype
NA,NA,NA,300915,phenotype
NA,NA,NA,300918,phenotype
NA,NA,NA,300919,phenotype
NA,NA,NA,300923,phenotype
NA,NA,NA,300928,phenotype
NA,NA,NA,300932,phenotype
NA,NA,NA,300934,phenotype
NA,NA,NA,300942,phenotype
NA,NA,NA,300943,phenotype
NA,NA,NA,300946,phenotype
NA,NA,NA,300952,phenotype
NA,NA,NA,300953,phenotype
NA,NA,NA,300957,phenotype
NA,NA,NA,300958,phenotype
NA,NA,NA,300960,phenotype
NA,NA,NA,300963,phenotype
NA,NA,NA,300966,phenotype
NA,NA,NA,300967,phenotype
NA,NA,NA,300968,phenotype
NA,NA,NA,300971,phenotype
NA,NA,NA,300972,phenotype
NA,NA,NA,300977,phenotype
NA,NA,NA,300978,phenotype
NA,NA,NA,300979,phenotype
NA,NA,NA,300982,phenotype
NA,NA,NA,300983,phenotype
NA,NA,NA,300984,phenotype
NA,NA,NA,300985,phenotype
NA,NA,NA,300986,phenotype
NA,NA,NA,300987,moved/removed
NA,NA,NA,300988,phenotype
NA,NA,NA,300989,phenotype
NA,NA,NA,300990,phenotype
NA,NA,NA,300991,phenotype
NA,NA,NA,300997,phenotype
NA,NA,NA,300998,phenotype
NA,NA,NA,301000,phenotype
NA,NA,NA,301006,phenotype
NA,NA,NA,301008,phenotype
NA,NA,NA,301010,phenotype
NA,NA,NA,301013,phenotype
NA,NA,NA,301014,phenotype
NA,NA,NA,301015,phenotype
NA,NA,NA,301018,phenotype
NA,NA,NA,301020,phenotype
NA,NA,NA,301021,phenotype
NA,NA,NA,301022,phenotype
NA,NA,NA,301024,phenotype
NA,NA,NA,301025,phenotype
NA,NA,NA,301026,phenotype
NA,NA,NA,301028,phenotype
NA,NA,NA,301029,phenotype
NA,NA,NA,301030,phenotype
NA,NA,NA,301031,phenotype
NA,NA,NA,301032,phenotype
NA,NA,NA,301033,phenotype
NA,NA,NA,301035,phenotype
NA,NA,NA,301040,phenotype
NA,NA,NA,301050,phenotype
NA,NA,NA,301090,moved/removed
NA,NA,NA,301100,moved/removed
NA,NA,NA,301200,phenotype
NA,201,NA,301201,phenotype
NA,NA,NA,301220,phenotype
NA,NA,NA,301310,phenotype
NA,NA,NA,301410,predominantly phenotypes
NA,NA,NA,301500,phenotype
NA,289,NA,301590,phenotype
NA,NA,NA,301700,predominantly phenotypes
NA,727715,NA,301790,predominantly phenotypes
NA,NA,NA,301800,predominantly phenotypes
NA,NA,NA,301810,moved/removed
NA,NA,NA,301815,predominantly phenotypes
NA,NA,NA,301820,moved/removed
NA,NA,NA,301830,phenotype
NA,NA,NA,301835,phenotype
NA,727716,NA,301840,predominantly phenotypes
NA,8255,NA,301845,phenotype
NA,NA,NA,301850,predominantly phenotypes
NA,NA,NA,301880,moved/removed
NA,NA,NA,301900,phenotype
NA,NA,NA,301940,predominantly phenotypes
NA,NA,NA,301950,predominantly phenotypes
NA,1881,NA,302000,phenotype
NA,NA,NA,302030,phenotype
NA,NA,NA,302045,phenotype
NA,NA,NA,302060,phenotype
NA,NA,NA,302200,phenotype
NA,NA,NA,302300,moved/removed
NA,NA,NA,302350,phenotype
NA,NA,NA,302380,moved/removed
NA,NA,NA,302400,predominantly phenotypes
NA,NA,NA,302500,phenotype
NA,727714,NA,302600,predominantly phenotypes
NA,NA,NA,302700,predominantly phenotypes
NA,NA,NA,302800,phenotype
NA,1253,NA,302801,phenotype
NA,NA,NA,302802,phenotype
NA,NA,NA,302803,predominantly phenotypes
NA,NA,NA,302900,predominantly phenotypes
NA,NA,NA,302905,phenotype
NA,NA,NA,302920,moved/removed
NA,NA,NA,302940,moved/removed
NA,NA,NA,302950,phenotype
NA,NA,NA,302960,phenotype
NA,NA,NA,303100,phenotype
NA,NA,NA,303110,phenotype
NA,NA,NA,303350,phenotype
NA,NA,NA,303400,phenotype
NA,NA,NA,303600,phenotype
NA,NA,NA,303650,predominantly phenotypes
NA,NA,NA,303700,phenotype
NA,NA,NA,303800,phenotype
NA,NA,NA,303900,phenotype
NA,NA,NA,304000,moved/removed
NA,NA,NA,304020,phenotype
NA,NA,NA,304030,predominantly phenotypes
NA,192,NA,304050,phenotype
NA,NA,NA,304100,phenotype
NA,NA,NA,304110,phenotype
NA,NA,NA,304120,phenotype
NA,NA,NA,304150,phenotype
NA,NA,NA,304200,predominantly phenotypes
NA,NA,NA,304300,predominantly phenotypes
NA,NA,NA,304340,phenotype
NA,NA,NA,304350,predominantly phenotypes
NA,NA,NA,304400,phenotype
NA,NA,NA,304500,phenotype
NA,NA,NA,304590,moved/removed
NA,NA,NA,304600,moved/removed
NA,NA,NA,304700,phenotype
NA,8231,NA,304730,phenotype
NA,NA,NA,304750,moved/removed
NA,NA,NA,304790,phenotype
NA,NA,NA,304800,phenotype
NA,NA,NA,304900,predominantly phenotypes
NA,NA,NA,304930,moved/removed
NA,NA,NA,304950,predominantly phenotypes
NA,NA,NA,304990,moved/removed
NA,NA,NA,305000,phenotype
NA,NA,NA,305050,moved/removed
NA,NA,NA,305100,phenotype
NA,NA,NA,305200,moved/removed
NA,NA,NA,305300,moved/removed
NA,NA,NA,305350,predominantly phenotypes
NA,NA,NA,305390,phenotype
NA,NA,NA,305400,phenotype
NA,NA,NA,305424,gene
NA,NA,NA,305425,moved/removed
NA,2221,NA,305435,phenotype
NA,NA,NA,305450,phenotype
NA,NA,NA,305550,predominantly phenotypes
NA,NA,NA,305600,phenotype
NA,NA,NA,305620,phenotype
NA,NA,NA,305645,moved/removed
NA,NA,NA,305650,moved/removed
NA,NA,NA,305690,predominantly phenotypes
NA,NA,NA,305700,predominantly phenotypes
NA,NA,NA,305800,predominantly phenotypes
NA,NA,NA,305910,moved/removed
NA,NA,NA,305920,predominantly phenotypes
NA,NA,NA,305980,moved/removed
NA,NA,NA,306000,phenotype
NA,NA,NA,306100,moved/removed
NA,NA,NA,306190,moved/removed
NA,NA,NA,306300,predominantly phenotypes
NA,NA,NA,306400,phenotype
NA,NA,NA,306500,moved/removed
NA,NA,NA,306600,moved/removed
NA,NA,NA,306700,phenotype
NA,NA,NA,306800,predominantly phenotypes
NA,NA,NA,306900,phenotype
NA,NA,NA,306930,predominantly phenotypes
NA,NA,NA,306950,predominantly phenotypes
NA,NA,NA,306955,phenotype
NA,NA,NA,306960,phenotype
NA,NA,NA,306970,moved/removed
NA,NA,NA,306980,predominantly phenotypes
NA,NA,NA,306990,predominantly phenotypes
NA,NA,NA,306995,predominantly phenotypes
NA,NA,NA,307000,phenotype
NA,NA,NA,307010,predominantly phenotypes
NA,NA,NA,307030,phenotype
NA,NA,NA,307150,phenotype
NA,NA,NA,307200,phenotype
NA,NA,NA,307300,moved/removed
NA,NA,NA,307500,predominantly phenotypes
NA,NA,NA,307600,moved/removed
NA,NA,NA,307700,phenotype
NA,NA,NA,307800,phenotype
NA,NA,NA,307810,moved/removed
NA,NA,NA,307830,predominantly phenotypes
NA,NA,NA,308050,phenotype
NA,NA,NA,308100,phenotype
NA,NA,NA,308200,predominantly phenotypes
NA,NA,NA,308205,phenotype
NA,NA,NA,308210,moved/removed
NA,NA,NA,308220,predominantly phenotypes
NA,NA,NA,308230,phenotype
NA,NA,NA,308240,phenotype
NA,NA,NA,308250,phenotype
NA,NA,NA,308280,phenotype
NA,NA,NA,308290,predominantly phenotypes
NA,NA,NA,308300,phenotype
NA,NA,NA,308310,moved/removed
NA,NA,NA,308350,phenotype
NA,NA,NA,308370,moved/removed
NA,NA,NA,308400,moved/removed
NA,3548,NA,308500,predominantly phenotypes
NA,NA,NA,308600,predominantly phenotypes
NA,NA,NA,308700,phenotype
NA,NA,NA,308750,predominantly phenotypes
NA,NA,NA,308800,phenotype
NA,NA,NA,308830,predominantly phenotypes
NA,NA,NA,308850,predominantly phenotypes
NA,100188775,NA,308905,phenotype
NA,NA,NA,308930,moved/removed
NA,NA,NA,308940,phenotype
NA,NA,NA,308950,predominantly phenotypes
NA,NA,NA,308960,predominantly phenotypes
NA,NA,NA,308980,moved/removed
NA,NA,NA,308990,phenotype
NA,NA,NA,309000,phenotype
NA,7523,NA,309050,predominantly phenotypes
NA,NA,NA,309100,phenotype
NA,NA,NA,309120,phenotype
NA,NA,NA,309150,moved/removed
NA,4096,NA,309200,phenotype
NA,NA,NA,309300,phenotype
NA,NA,NA,309350,phenotype
NA,NA,NA,309400,phenotype
NA,NA,NA,309470,moved/removed
NA,NA,NA,309480,predominantly phenotypes
NA,NA,NA,309490,moved/removed
NA,NA,NA,309500,phenotype
NA,NA,NA,309510,phenotype
NA,NA,NA,309520,phenotype
NA,NA,NA,309530,phenotype
NA,NA,NA,309540,moved/removed
NA,NA,NA,309541,phenotype
NA,8246,NA,309545,phenotype
NA,NA,NA,309548,phenotype
NA,NA,NA,309549,phenotype
NA,8258,NA,309555,phenotype
NA,NA,NA,309560,phenotype
NA,NA,NA,309580,phenotype
NA,NA,NA,309583,phenotype
NA,NA,NA,309585,phenotype
NA,NA,NA,309590,phenotype
NA,NA,NA,309600,moved/removed
NA,NA,NA,309605,moved/removed
NA,5640,NA,309610,phenotype
NA,4364,NA,309620,phenotype
NA,NA,NA,309630,phenotype
NA,NA,NA,309640,predominantly phenotypes
NA,NA,NA,309645,moved/removed
NA,NA,NA,309660,moved/removed
NA,NA,NA,309700,moved/removed
NA,NA,NA,309800,phenotype
NA,NA,NA,309801,phenotype
NA,NA,NA,309840,predominantly phenotypes
NA,NA,NA,309900,phenotype
NA,NA,NA,309930,predominantly phenotypes
NA,NA,NA,309950,predominantly phenotypes
NA,NA,NA,310000,predominantly phenotypes
NA,NA,NA,310095,predominantly phenotypes
NA,NA,NA,310200,phenotype
NA,NA,NA,310300,phenotype
NA,NA,NA,310305,moved/removed
NA,NA,NA,310350,predominantly phenotypes
NA,NA,NA,310370,predominantly phenotypes
NA,NA,NA,310400,phenotype
NA,NA,NA,310440,phenotype
NA,NA,NA,310450,moved/removed
NA,4657,NA,310460,phenotype
NA,NA,NA,310465,predominantly phenotypes
NA,NA,NA,310468,phenotype
NA,NA,NA,310470,predominantly phenotypes
NA,NA,NA,310490,phenotype
